,Bremerhaven,Rostock-Warnemuende,Hamburg-Fuhlsbuettel,Postdam,Essen,Bad Marienberg,Kassel,Braunlage,Chemnitz,Hof,Fichtelberg,Mannheim,Muehldorf/Inn,Stotten,Garmisch-Partenkirchen
2011-08-26 02:00:00,291.84199220836257,291.27528533230037,291.7238869224582,292.53275925869406,290.8862326257918,291.40033798796384,291.16611237894335,291.62662374583107,291.54424779011623,292.30051861246193,289.5781421482962,293.07167665571995,293.56593239000887,290.4416009612106,288.21844263830457
2011-08-26 03:00:00,291.58493952727656,291.427134985606,291.84695461533335,292.32136072173915,290.8018717072887,291.3169695508549,290.5815408377864,291.45194702045984,291.37354099032166,292.20226295444064,289.36972105552377,292.80767660487487,292.9853307744285,290.43266862866324,288.0675854663931
2011-08-26 04:00:00,291.36063873219763,291.4797364994962,291.9134508687417,292.10499977781353,291.1303830487538,291.28620262763604,290.36617237525485,291.3447590298912,291.16313493476093,292.1615712172803,289.18114959063445,292.3451802751989,292.4265637495196,289.9681873361989,287.58722447162233
2011-08-26 05:00:00,291.5085184599267,291.56508989939346,292.1506539219446,292.2092103241997,291.56707486218176,291.58791697145904,290.64108972143566,291.6405184853492,291.2504732974465,291.84199220836257,289.33994661369917,292.19134565910497,291.94918019893123,289.8123677573167,287.7172395342566
2011-08-26 06:00:00,292.19531558468157,292.05835315228825,292.7590450165613,293.4309549204039,292.6578119143575,292.2320373962653,291.9958268244565,292.41366149139554,292.6131502516206,292.92379692799096,290.8435559258432,293.3495714460832,293.8865038803208,291.2981124043659,289.31811202302777
2011-08-26 07:00:00,293.35552633444814,292.7987442723275,293.26521052758005,295.1816920996924,294.82241383500843,293.5818120923154,294.34701524720845,293.82397755248905,294.7082784746807,294.74599276765855,292.962503702363,295.17573721132743,295.9062035174251,293.6711354177893,291.7903831758665
2011-08-26 08:00:00,294.61101529805353,293.7713760385989,294.72614313977544,297.0227450858489,296.84310595350695,294.7519476560235,296.2833464472038,295.3256019018448,296.4490908400276,296.4252712865679,294.6229250747834,296.91952702085683,298.16608365191485,296.0560682079425,294.4958874563316
2011-08-26 09:00:00,295.83176741286354,295.1419928439262,296.29426374253956,298.8360085929691,298.58987320721883,296.0878276125554,298.3576325609867,297.113060892717,297.97850466841965,298.22464005417,296.10866972183265,298.7635574511959,300.3882494934267,298.49161754919754,296.8966999487913
2011-08-26 10:00:00,297.4415722341821,296.6326998979462,298.4489408492489,300.56788862576866,298.1273768775428,298.61766268625513,300.2522795424276,298.6186551676493,299.2856026645211,299.7480989941971,297.3026248390005,301.6228963477549,303.10764851340997,300.87456537656243,299.0940537554493
2011-08-26 11:00:00,299.1724597855875,297.57754218518124,299.9634674567286,301.7161895988054,297.1845195530961,296.82127136283555,301.9603400217674,300.07561785426805,300.1986855471432,300.96388870203634,298.34870022843927,303.4758591106413,304.4564307280659,301.9444603194609,300.0984449263336
2011-08-26 12:00:00,299.83642983827684,298.1680686147032,300.94106162997076,302.5776634489315,297.0882488578631,296.6525495258293,303.3825658595908,301.263618083071,300.98473081131357,302.0625656053653,299.17742219255825,304.73631048121746,305.414175273425,303.0004605228413,301.0293924740505
2011-08-26 13:00:00,300.11829455421673,298.65934690480964,301.6844301941925,303.34683652940123,298.37152730050485,298.48665514222677,304.7740247741953,302.62034014888013,301.6397685314555,302.8347161300175,299.9912569357649,304.4345961373945,306.3520701909009,303.5949568779398,301.3311068178735
2011-08-26 14:00:00,298.2028054634986,298.84891085109314,301.72015952438204,303.7200095336033,297.12000826247606,299.1188657903032,302.07546786348934,303.78650578701166,302.1340242657444,303.5205207733782,300.63636984196535,303.63366365231184,306.80761915081786,303.93835544031725,301.2864451551365
2011-08-26 15:00:00,297.29071506227064,298.7536326372543,301.46608428747845,303.8242200799895,294.9018123465408,296.13645920086896,298.25143705181216,304.87426539500495,302.0933325285841,303.5721298058743,300.64232473033024,301.4511970665662,307.1857545619907,303.9453028100763,300.8805202649273
2011-08-26 16:00:00,296.1185945357742,298.39931677954115,300.6671367651841,303.5324305501081,293.6026542015926,295.6749553525871,298.30205360291404,300.59071569783424,302.14196411689767,303.3627162317077,300.6611818768192,300.7723397929645,306.0126415541001,302.5796484117198,299.7610012523211
2011-08-26 17:00:00,295.04274470451077,297.897121194099,297.1080984857462,302.87143794160124,291.3943830995989,294.0492708289621,296.91654957667436,295.10328606955414,301.17032483202047,302.25808444001376,299.78184336159836,299.08611390429604,304.707528520787,300.3416028679015,298.1214219891779
2011-08-26 18:00:00,294.0959174544874,297.19146692285517,294.56039874695165,301.7251219313528,290.61727016797596,291.9511651617196,295.19757180199883,294.1405791172243,299.19330189486476,300.203647954114,297.1080984857462,297.0157977160898,302.8168514649227,297.1348954833884,294.7797371350598
2011-08-26 19:00:00,293.66319556663603,296.7359179629383,294.2239475543333,300.679046541914,290.66292431210707,289.67143539934676,294.6318574073308,293.28803759964563,297.4872263783132,298.5769709490948,294.8740228675045,293.04984206504855,301.15940753668474,295.1747447299333,292.8394360094878
2011-08-26 20:00:00,293.052819509231,295.1112259207074,293.30887970892286,299.73420425467896,290.12896932205194,288.4606080984783,293.0647292859609,292.43748104485525,296.3667148843128,297.35721131567897,293.69098504567233,289.6486083272812,300.47459537471815,293.2463533810911,291.94322531056633
2011-08-26 21:00:00,291.9045185361943,293.57089479697964,292.8711954141008,297.69167754550904,289.7677060945797,287.6775402784904,291.63158615280184,291.65242826207907,295.68388768513455,296.6366698235228,293.0349548441362,288.3534201079096,299.24391844596664,291.93627794080726,290.1627136894532
2011-08-26 22:00:00,291.04006724188577,294.2179926659684,293.0409097325012,297.5834970735462,288.9548638327672,287.20611161626704,289.63272862497473,290.75721004455175,295.5995267666314,295.4913462946686,293.33369174377674,288.0894200570645,298.5799483932773,291.8390147641801,291.0718266464987
2011-08-26 23:00:00,290.7601874887342,293.4091203297325,292.6320073981095,296.76866984894536,288.915164577001,287.27260786967537,288.7504126655714,290.1120971383513,295.00106048595626,294.6923987723742,292.0980524080544,288.02987117341524,297.66686551065516,290.34036785900685,290.2113452777668
2011-08-27 00:00:00,290.367164856649,293.63937601317633,292.28960131712626,296.01537647078214,288.5608487192879,286.94905893518103,288.2283674522461,289.4808789716691,294.48894008657254,293.40018799718507,291.39835302517554,287.7092996831033,295.70572227580595,289.0044879024749,289.03723978848205
2011-08-27 01:00:00,289.8778715293309,292.71835327940096,291.75366136428283,294.46015812614206,288.42884869386535,286.47961523574594,287.8452696341025,288.5112246495802,293.8825339547442,291.362623694986,291.3685785833509,287.3003973487117,293.40713536694415,287.80954030391297,287.8254200062194
2011-08-27 02:00:00,289.6446384017046,292.17149603122186,291.04502964885654,293.73068430143854,288.12117946167746,286.24638210811963,287.8303824131902,287.8512245224674,293.6195263852932,290.45549570072876,291.70899970154585,286.99372059791796,292.211195286988,286.44884831252716,286.27714903133847
2011-08-27 03:00:00,289.5751647041138,291.72487940385236,290.28776634511667,293.73068430143854,287.79564556439476,285.92779558059607,287.77182601093506,287.65868313200144,291.4827139436787,289.33101428115174,290.51008217740724,286.3912843916662,291.18993193240306,285.3283368185268,285.3988029975117
2011-08-27 04:00:00,289.0402172326645,291.54027786453963,289.70815721093044,292.93669918611494,287.5772996576808,285.4930887299564,287.4204875974044,287.43239737413427,289.72800683881354,288.43480358223024,289.25657817659015,286.0161264246758,290.33838289621855,284.417238898693,284.82713371447875
2011-08-27 05:00:00,289.08289393261316,290.9497514350177,289.5027135623405,292.1883682149225,287.4661417415355,285.1417503164257,286.96394615609336,287.11381084661065,288.6332998610612,287.79366060160646,288.1102621663417,285.8096902946917,289.8093903131342,283.3215394395464,283.8237350249886
2011-08-27 06:00:00,289.0531194907885,290.26593175444526,289.5007285995522,291.54325530872205,287.4770590368712,285.08220143277646,286.61360022395684,286.91630704917395,288.29089378007785,287.2130589860261,287.5137808484549,285.6171489042257,289.01937512338725,282.4392234801431,282.7617799332433
2011-08-27 07:00:00,289.0729691186716,290.1825633173363,289.5414203367125,291.1978717835563,287.6904425366144,285.10205106065956,286.0627730502011,286.9133296049915,288.19363060345074,286.5123671217531,287.3291793091422,285.53576542990504,288.3018110754136,282.2665317175602,282.0749828084884
2011-08-27 08:00:00,289.1166383000144,290.55375135875005,289.89573619442564,291.1244281603889,287.76884856675264,285.1139608373894,285.6459308646562,286.1848482616821,288.1549238290787,285.1139608373894,287.13366047449375,286.05185575486536,287.34307404866036,281.9290880435477,281.33062176287257
2011-08-27 09:00:00,289.3826233136478,290.81278900262436,290.1666836150298,291.06686423952794,288.3772396613693,285.8553444388228,285.7620511877723,285.021660067733,287.79663804578894,284.1939305850082,286.46671297762197,286.7714047656274,287.03341985368417,281.70577972986297,280.54159905451974
2011-08-27 10:00:00,289.6883075830474,291.2157364486511,289.26848795332,291.086713867411,289.172217258087,286.5371791566069,287.1217506977639,285.9436752829025,285.81465270166245,284.4767877823422,284.12544936881153,288.02987117341524,286.68009647736517,281.19961421884415,279.1134183283315
2011-08-27 11:00:00,290.232187387044,291.1016010883233,289.13549544650334,290.2798264939634,289.988036964082,287.2309236511209,287.72716434819813,286.068727938566,285.36108870453387,284.4668629684007,283.68975003677775,288.5390141286165,285.9942918340044,280.67558404273063,278.5427415266926
2011-08-27 12:00:00,290.7691198212816,290.6321573888883,289.29429246956806,289.6595256226169,290.44060847981643,287.32719434635385,287.8800064828979,286.14614148731005,285.2687879348775,284.49167500325456,283.7215094413907,289.1186232628027,285.12587061411926,280.440365952316,278.03856097846216
2011-08-27 13:00:00,291.2445184090816,290.25997686608036,289.4282774577789,289.30719472769204,291.08869883019935,286.4696904218044,287.886953852657,286.7952243190871,285.24893830699443,284.712998354151,283.80884780407627,288.87745028402315,284.9224119283176,281.2293886606688,279.1610574352509
2011-08-27 14:00:00,291.5511951598753,289.9255106362503,289.7945030922219,288.90424728166533,290.437631035634,287.3202469765948,288.16782608720274,287.0959461815159,285.1695397954621,284.5512238869038,283.77907336225167,289.2932999881739,284.9918856259084,282.554351321865,280.51579453827173
2011-08-27 15:00:00,290.6331498702824,289.692277508624,290.52993180529035,288.6412397122144,288.67002167264485,288.28791633589543,288.36334492185114,287.1743522116541,285.0355548072512,284.61176525194725,283.55477256717273,290.2311949056499,285.28963004415476,284.2703516523581,282.2427121641005
2011-08-27 16:00:00,290.78599200498223,289.70319480395966,290.7502626747926,288.31272837074926,288.3911344008875,287.5197357368198,288.0199463594737,287.5902019158048,284.93432170504747,284.7626224238587,283.50018609049425,288.9578412769497,285.4494195486136,285.0236450305213,282.7836145239147
2011-08-27 17:00:00,289.13847289068576,289.65357073425196,290.2550144591096,287.9504726618829,288.45465321011335,286.78033709817475,287.88397640847455,287.3351341975071,284.76857731222367,284.98791570033177,283.3215394395464,288.8585931375342,285.78487825983785,285.1675548326738,283.24908829777314
2011-08-27 18:00:00,287.5177507740315,289.30322480211544,288.9360066862783,287.5177507740315,287.54157032749123,285.497058655533,287.1902319139606,286.78529950514553,284.60779532637065,284.58596073569925,283.12899804908045,288.5380216472223,284.98493825614935,284.06490800376815,282.27050164313687
2011-08-27 19:00:00,287.04235218623154,289.11465333722606,287.4720966299004,287.4056003764921,286.46472801483367,284.3864719754742,286.45083327531546,286.41212650094343,284.39639678941575,284.16415614318356,282.7905618936738,287.9236756642407,284.057960634009,283.17961460018233,281.5370578928567
2011-08-27 20:00:00,286.5074047147823,288.8089690678265,287.2696304254929,287.3768184160616,286.0776602711134,283.91206586906833,285.9436752829025,285.86526925276434,284.2653892453873,283.87732902027295,282.5215994358579,287.55645754840356,283.93787038531633,282.4610580708145,280.8304111402187
2011-08-27 21:00:00,286.23347984999566,288.80202169806745,286.6552844425113,287.34108908587206,286.0538407176537,283.81381021104704,285.53080302293426,285.4236150323656,284.01925385963705,283.5408778276546,282.3121858616913,287.0056303746478,284.2028629175556,282.41937385226004,280.6696291543657
2011-08-27 22:00:00,286.2285174430249,288.31074340796096,286.6731491076061,287.08800633036265,285.57546468567125,284.3864719754742,285.3313142627092,284.5581712566629,283.9954343061773,284.2435546547159,282.42532874062493,286.6463521099639,283.7770883994633,281.66211054852016,279.489568776716
2011-08-27 23:00:00,286.3347129521994,287.92963055260566,286.30493851037477,286.78529950514553,285.2112240140165,283.26397551868547,285.00181043985,284.1681260687602,284.00039671314806,283.85946435517815,282.5235843986462,286.5024423078115,283.6331785973109,281.3455089837849,278.5725159685173
2011-08-28 00:00:00,286.16797607798145,287.6973899063735,285.95260761544995,286.50144982641734,285.38887818357017,283.4902612765527,284.69910361463286,283.9587124945936,284.0132989712721,283.7284568111498,282.63275735200324,286.47465282877516,283.7125771088433,282.6615393124337,279.277177758367
2011-08-28 01:00:00,285.7332692273418,287.2666529813105,285.6826526762399,286.23347984999566,285.2340510860821,283.5379003834721,284.5105321497435,283.59645678572724,283.6728778530771,283.52896805092473,282.25660690361866,286.390291910272,283.2828326651744,282.8511032587172,279.2980198676442
2011-08-28 02:00:00,285.284667637184,286.78033709817475,285.6121864972549,286.0012392037635,285.17350972103867,283.3036747744516,284.37853212432094,283.47934398121697,283.5597349741435,283.69272748096023,282.13552417353185,286.3158558057105,282.86996040520614,281.0874638213047,277.61278646036993
2011-08-28 03:00:00,285.0951036909005,286.6572694052996,285.17549468382697,285.79281811099105,284.9779908863902,283.0674642026429,284.42319378705787,283.5150733114065,283.421780060356,283.43666728126834,282.0948324363715,286.33372047080525,282.4412084429314,279.87068163207135,276.78307201485677
2011-08-28 04:00:00,284.9521863701422,286.5580212658842,284.8896600423105,285.44247217885453,284.85293823072675,282.9751634329865,284.41922386148127,283.36223117670676,283.1339604560512,283.235193558255,281.7901406483661,286.1372091547627,282.3816595592821,279.6553131695398,276.71955320563086
2011-08-28 05:00:00,285.06235180489335,286.37937461493635,284.75964497967624,285.3928481091468,284.9273743352884,282.74590023093685,284.1681260687602,283.45353946496897,283.31856199536395,283.46247179751634,282.13453169213767,285.43353984630716,282.4789227359093,279.6037041370438,276.7046659847186
2011-08-28 06:00:00,285.50102858110967,286.6751340703944,285.34620148362154,286.30791595455725,285.6102015344666,283.60638159966874,284.7020810588153,284.2683666895698,284.4539607102767,283.9130583504625,283.0734190910078,286.1084271943322,284.32096820346,282.0084865550801,279.6046966184379
2011-08-28 07:00:00,286.3714347637831,287.27558531385785,286.20966029653596,287.5157658112432,286.6473445913581,284.69017128208543,285.6528782344153,285.06929917465243,285.54172031827,284.80132919823075,284.04307341309675,287.50484851590755,285.95558505963237,283.60638159966874,281.69188499034476
2011-08-28 08:00:00,287.25176576039814,288.0189538780795,287.2597056115514,288.4427434333835,287.77877338069413,285.69555493436394,286.7376603982261,286.11338960130297,286.69299873548914,286.12232193385034,285.240005974447,288.9836457931977,287.98620199207244,285.5645473903355,283.85350946681325
2011-08-28 09:00:00,288.2740215963772,288.49832239145616,288.3732697357927,289.2406984742837,288.68788633773966,286.6116152611685,287.7212094598332,287.16442739771253,287.7311342737747,286.9321867514804,286.2950136964332,290.07835277095006,289.3756759438887,286.59573555886203,285.19931423728667
2011-08-28 10:00:00,289.0620518233359,289.11167589304364,289.11961574419684,290.4961874378891,289.56226244598975,287.93360047818226,288.48045772636135,288.14599149653134,288.93898413046077,287.925660627029,287.57432221349836,291.05296950000974,291.0628943139513,289.20695410688245,288.3692998102161
2011-08-28 11:00:00,289.4937812297931,289.91955574788534,289.9969692966294,290.8276762235367,289.88978130606074,288.4606080984783,289.13053303953257,288.6045179006307,289.2238262905831,288.767284849272,287.98322454788996,291.6653305202031,291.75366136428283,289.96024748504567,289.5066834879171
2011-08-28 12:00:00,289.62776621800396,290.27089416141604,290.3274656008828,291.6474658551083,289.647615845887,288.3990742520407,289.49080378561064,289.2645180277434,289.98704448268785,289.4342323461438,288.85660817474593,292.28960131712626,292.59230814234337,290.913029623434,290.6420822028298
2011-08-28 13:00:00,289.55333011344237,290.48626262394754,290.3264731194887,292.08415766853625,289.8361873107764,288.80301417946157,289.3558263160056,289.11564581862024,290.2758565683868,290.14881894993505,289.0064728652632,292.62307506556215,293.11931576263936,291.3268943647964,291.11549582784147
2011-08-28 14:00:00,289.25558569519603,290.6123077610052,289.86794671538934,292.4017517146657,289.46202182518016,288.6511645261559,289.74884894809077,288.90126983748286,290.585510763363,290.0753753267676,289.3429240578816,292.7917969025684,293.7356467084093,291.60875908073626,291.3646086577743
2011-08-28 15:00:00,287.48698385081275,290.61727016797596,289.7657211317914,291.9005486106177,289.9006986013964,288.3484577009388,289.5940218506027,288.9637961653146,290.60436790985193,290.193480612672,289.3895706834069,292.76003749795547,293.9887294639187,291.3209394764315,290.78996193055883
2011-08-28 16:00:00,286.90042734686745,290.40884907520353,289.51462333907034,291.3616312135918,289.63570606915715,288.4576306542958,289.39354060898347,288.6213900843313,290.3711347822256,290.257991903292,288.98860820016847,292.78584201420347,293.9301730616636,291.20382667192126,290.2480670893505
2011-08-28 17:00:00,287.4333898555284,290.05453321749036,287.8085478225188,290.9954055791488,289.5245481530119,288.1112546477359,289.04220219545283,288.08148020591125,289.6436459203104,289.9096309339438,288.4367885450186,292.39381186351244,293.05182702783685,290.3979317798678,288.99754053271585
2011-08-28 18:00:00,287.17335973025996,289.4391947531146,286.7922468749046,290.24012723819726,288.7007885958637,287.4006379695213,288.05269824548077,287.27161538828125,287.81847263646034,288.69681867028703,286.6284874448691,290.97654843265985,290.3274656008828,287.39071315557976,286.5133596031472
2011-08-28 19:00:00,286.54710397054845,288.87546532123486,286.37937461493635,289.3081872090862,287.0036454118595,286.14812645009835,287.18129958141316,286.0994948617848,286.460758089257,286.80514913302864,285.2638255279067,288.73850288884154,288.52908931467493,287.4840064066303,285.7828932970495
2011-08-28 20:00:00,286.28409640109754,288.4596156170841,286.00024672236935,288.0179613966854,286.7465927307735,285.84045721791045,286.3674648382065,285.83648729233386,285.4265924765481,285.7699910389255,283.87732902027295,287.8730591131388,288.50030735424446,286.4180813893084,284.87973522836893
2011-08-28 21:00:00,285.8533594760345,288.2114952685455,285.85931436439944,287.65669816921314,286.7773596539923,285.5685173159122,285.9139008410779,285.83450232954556,285.07823150719986,285.7094496738821,283.3552838069477,287.2597056115514,288.17378097556764,285.83648729233386,284.8340810842378
2011-08-28 22:00:00,285.86229180858186,287.51477332984905,285.55363009499985,287.48896881360105,286.5361866752128,284.92042696552926,285.6082165716783,285.12587061411926,284.9750134422078,285.0812089513823,283.1121258653798,287.9713147711601,287.02448752113673,286.1252993780328,282.8382010005932
2011-08-28 23:00:00,285.5853894996128,287.1902319139606,285.27474282324243,287.04433714901984,286.1491189314925,284.7566675354938,285.2826826743957,284.61573517752385,284.96211118408377,284.4380810079702,282.9185919935197,287.36788608351424,285.8900812876182,285.55164513221155,282.64962953570387
2011-08-29 00:00:00,285.48713384159146,286.9133296049915,285.2668029720892,286.6334498518399,285.9714647619389,284.39540430802157,285.0415096956161,284.4837351521013,284.50259229859023,283.8425921714775,282.5067122149456,286.66322429366454,285.4523969927961,282.8332385936224,280.67459156133646
2011-08-29 01:00:00,285.6111940158608,286.6969686610658,285.19832175589255,286.1342317105802,285.593329350766,283.91206586906833,284.8182013819314,284.3626524220145,284.35272760807294,283.775103436675,282.56427613580655,286.370442282389,285.4722466206792,281.7941105739427,279.5312529952705
2011-08-29 02:00:00,285.5655398717297,286.5272543426654,285.0484570653752,285.991314389822,285.24794582560025,283.55378008577856,284.4092990475397,284.20881780592055,283.7304417739381,284.0539907084324,282.0968173991598,285.85931436439944,284.75170512852304,281.7514338739941,279.40421537681874
2011-08-29 03:00:00,285.7332692273418,286.3625024312357,285.05937436071093,285.57347972288295,285.19832175589255,283.2044266350362,284.26042683841655,283.9348929411339,283.9696297899293,283.95375008762284,282.1315542479552,285.18244205358604,283.92298316440406,281.6124864788124,279.34069656759283
2011-08-29 04:00:00,285.52683309735767,286.3237956568637,285.1695397954621,285.7789233714729,285.31543456040276,283.0019604306287,284.1065922223226,283.7731184738867,284.18499825246084,283.9914643806007,282.2903512710199,284.6345923240128,283.4644567603047,281.2968773954713,279.0618092958354
2011-08-29 05:00:00,285.2539007139652,286.2473745895138,285.1913743861335,285.9446677642967,285.48614136019734,282.93744914000865,284.0718553735272,283.5111033858299,284.5234344078675,283.980547085265,282.88484762611847,284.6524569891076,283.6966974065368,281.3256593559018,279.3704710094175
2011-08-29 06:00:00,285.57744964845955,286.5351941938186,285.4057503672708,286.884547644561,285.74021659710087,283.8415996900834,284.73582542621654,284.38250204989754,285.36307366732217,284.6385622495894,283.9914643806007,286.1034647873614,285.57546468567125,283.980547085265,282.6595543496454
2011-08-29 07:00:00,285.62707371816725,286.8339310934591,285.5605774647589,288.09735990821775,286.19477307562363,284.58993066127584,285.88214143646496,285.4216300695773,286.2672242173969,285.7044872669113,284.9273743352884,287.57630717628666,287.6894500552203,285.972457243333,285.13281798387834
2011-08-29 08:00:00,285.5437052810583,287.2388635022741,285.9575700224207,289.44217219729705,287.0086078188303,285.2598556023301,286.8815702003785,286.5143520845414,287.7996154899714,287.11182588382235,286.7158258075547,289.09579619073713,290.00987155475343,287.7112846458917,287.03937474204906
2011-08-29 09:00:00,285.12884805830174,286.51732952872385,285.62905868095555,290.64108972143566,287.98024710370754,286.43396109161483,287.37284849048496,286.82996116788246,289.13351048371504,288.47847276357305,287.8671042247739,290.52993180529035,291.98689449190914,289.2952849509622,288.7037660400461
2011-08-29 10:00:00,285.3531488533806,287.2825326836169,284.8043066424132,291.1283980859655,288.73155551908246,287.006622856042,287.9206982200582,287.4988936275426,289.74487902251417,289.2119165138532,288.5539013495288,291.30605225551915,292.795766828145,290.0654505128261,289.9056610083672
2011-08-29 11:00:00,286.59176563328543,287.0304424095017,285.74319404128335,290.5348942122611,288.97372097925614,287.08502888618017,288.3256306288733,287.53462295773215,290.1656911336357,289.69525495280647,289.06800671170083,291.9521576431137,294.1673761148665,291.01922513260854,291.00731535587863
2011-08-29 12:00:00,287.08304392339187,286.2275249616307,286.8388935004299,290.03170614542483,289.2198563650065,287.4522470020173,287.95543506885366,286.7912543935105,290.17263850339475,289.7816008340979,289.0342623442996,292.5416915912415,294.9325792697596,290.63910475864736,290.3215107125179
2011-08-29 13:00:00,287.1267131047347,286.8160664283643,287.81351022948957,290.0674354756144,289.2903225439914,287.4314048927401,288.4913750216971,287.193209358143,290.4882475867359,289.65555569704026,289.3568187973998,292.9486089628448,295.3920981552531,290.9169995490106,290.0674354756144
2011-08-29 14:00:00,287.1019010698808,287.328186827748,287.91672829448163,288.580698347171,289.4808789716691,288.22142008248704,288.31272837074926,287.2815402022228,290.3552550799192,289.79946549919265,289.1622924441455,293.0885488394206,295.0238875580218,290.69567619811414,289.49874363676383
2011-08-29 15:00:00,287.24878831621567,287.8075553411246,287.2835251650111,288.55092390534634,289.2248187719772,288.375254698581,288.3425028125739,287.34803645563113,290.30761597299977,290.1895106870954,288.98860820016847,292.36602238447614,295.31269964372075,290.8673754793029,289.2228338091889
2011-08-29 16:00:00,286.61955511232173,287.616998913447,286.91829201196225,288.2720366335889,288.61543519596637,287.74403653189876,287.8591643736207,286.86569049807207,289.82030760846993,289.5235556716177,288.6561269331267,291.8539019850924,294.9494514534602,290.68972130974925,288.83179613989205
2011-08-29 17:00:00,286.0161264246758,287.29344997895265,286.47564531016934,287.8303824131902,287.87008166895635,286.99074315373554,287.0929687373334,285.8970286573773,288.7236156679292,288.61642767736055,287.7053297575267,290.99838302333126,293.66716549221263,289.8292399410173,288.0983523896119
2011-08-29 18:00:00,285.76304366916645,287.1425928070411,285.99627679679276,287.08602136757435,286.9371491584512,286.011164017705,286.4567881636804,285.35910374174557,287.23390109530334,287.17931461862486,286.0856001222666,290.26493927305114,291.806262878173,288.2730291149831,286.6503220355405
2011-08-29 19:00:00,285.52782557875184,286.6999461052483,285.4047578858767,286.57290848679645,286.29005128946244,285.079223988594,285.3253593743443,284.6058103635823,286.1372091547627,286.1064422315439,285.0355548072512,288.50030735424446,290.9358566954995,287.9891794362549,286.3426528033526
2011-08-29 20:00:00,285.3283368185268,286.4786227543518,285.22511875353473,286.3108933987397,285.9009985829539,284.1373591455414,284.49663741022533,283.8872538342145,284.96707359105454,285.41468269981823,283.8674042063314,287.38674323000316,289.9949843338411,287.4790439996595,285.76403615056057
2011-08-29 21:00:00,285.15167513036727,286.2721866243677,285.0951036909005,286.055825680442,285.0812089513823,283.4049078766554,283.8783215016671,283.3096296628166,284.8330886028437,284.66337428444325,283.4188026161736,285.83648729233386,289.30719472769204,287.11182588382235,285.50102858110967
2011-08-29 22:00:00,285.1387728722433,286.46869794041027,285.03456232585705,285.6618105669627,285.2300811605055,283.21832137455436,283.7691485483101,283.2848176279627,284.6673442100199,284.2068328431322,283.0386822422124,285.71441208085287,288.8179014003739,286.21859262908333,284.886682598128
2011-08-29 23:00:00,285.0335698444629,286.5530588589134,284.982953293361,285.5605774647589,284.4668629684007,282.6357347961857,283.1349529374454,282.88881755169507,283.68776507398945,283.58057708342074,282.22881742458236,285.0137202165798,288.1797358639326,285.62111882980236,284.40632160335724
2011-08-30 00:00:00,285.0286074374921,286.5282468240595,284.9740209608136,285.37200599986954,284.23362984077437,282.3429527849101,282.5325167311936,282.6923062356525,282.8600355912646,282.9483664353443,281.67104288106754,284.4619005614299,287.93856288515303,285.33528418828587,284.14529899669463
2011-08-30 01:00:00,284.7804870889535,286.5381716380011,284.79934423544245,285.12785557690756,284.0500207828558,282.09086251079486,282.1275843223786,282.30325352914394,282.25065201525376,282.15735876420325,281.07555404457486,284.54030659156814,287.65173576224237,285.079223988594,284.0480358200675
2011-08-30 02:00:00,285.12388565133097,286.28608136388584,284.61176525194725,284.63161487983035,284.2227125454387,281.9806970760437,281.71371958101616,281.84770456922706,281.7504413925999,281.7305917647168,280.5981704939866,284.7675848308295,287.6120365064762,284.8380510098145,283.9150433132508
2011-08-30 03:00:00,284.96310366547795,286.1540813384633,284.40632160335724,284.28325391048213,283.91008090628003,282.1315542479552,281.67402032525,281.51621578357947,281.6055391090533,281.57675714862285,280.41456143606797,284.9750134422078,287.6140214692645,284.8579006376975,284.0529982270383
2011-08-30 04:00:00,285.0494495467694,286.2503520336963,284.36959979177357,284.0410884503084,283.941840310893,281.6502007717903,281.5569075207398,281.54499774400995,281.6333285880897,281.62340377414813,280.26965915252146,284.8201863447197,287.25176576039814,284.60779532637065,283.82671246917107
2011-08-30 05:00:00,285.0742615816232,286.27913399412677,284.2455396175042,284.0351335619435,283.6837951484128,281.3842157581569,281.73456169029345,281.5370578928567,281.52911804170344,281.4844563789665,280.3788321058784,284.5313742590207,287.17732965583656,284.40433664056894,283.72250192278483
2011-08-30 06:00:00,285.0226525491272,286.3486076917176,284.6147426961297,284.63756976819525,284.2743215779347,281.9836745202262,282.4541107010554,282.1325467293494,282.35089263606335,282.4154039266834,281.4388022348354,284.70605098439194,287.4542319648057,284.6494795449251,283.81381021104704
2011-08-30 07:00:00,285.0514345095577,286.47961523574594,285.1199157257543,285.6568481599919,285.41468269981823,283.0823514235552,283.52400564395396,283.2897800349335,283.87732902027295,283.92893805276896,283.1141108281681,286.45579568228624,288.04972080129835,285.2856601185781,284.14132907111804
2011-08-30 08:00:00,285.72135945061194,286.75651754471505,285.6528782344153,286.64337466578144,286.59375059607373,284.42021634287545,285.0960961722946,284.39143438244497,285.2072540884399,285.2816901930015,284.52244192647333,287.97925462231336,288.8853901351764,286.30692347316307,284.91050215158776
2011-08-30 09:00:00,286.6294799262633,287.3351341975071,286.4677054590161,287.46217181595887,287.2845176464052,285.6221113111965,286.0161264246758,285.00875780960905,285.90496850853054,286.6294799262633,285.12388565133097,289.6962474342006,289.9076459711555,287.56737484373923,285.88015647367666
